 11 1013.352390 1.360E-26 1.594E+01.03870.246 4027.50440.280.015200          0 0 0          0 0 0 18  8 10       17  5 13      4552433018856718 9    37.0   35.0
 11 1013.765768 2.179E-29 7.661E-04.03330.221 3269.53860.360.000600          0 0 0          0 0 0 15 10  6       15  5 11      34423344323171 511    31.0   31.0
 11 1014.345467 1.991E-29 9.603E-06.06830.315 2512.28250.560.004100          0 1 0          0 1 0  9  7  2        9  0  9      5442334432287122 8    57.0   57.0
 11 1014.441844 6.435E-29 1.101E-04.07370.352 2724.16700.61-.008717          0 2 0          0 1 0  7  0  7        7  5  2      5442334432287122 8    45.0   45.0
 11 1014.463986 2.287E-27 4.148E-02.04840.272 3314.85500.390.013000          0 1 0          0 1 0 12  7  6       11  2  9      5552434418846722 8    75.0   69.0
 11 1014.475180 1.800E-23 1.448E-01.05020.288 1690.66360.480.002620          0 1 0          0 0 0 10  1 10       11  2  9      5573443034246622 6    63.0   69.0
 11 1014.525683 2.005E-28 7.535E-01.04510.250 4442.71140.36-.013000          0 1 0          0 1 0 14  9  6       13  6  7      3442334432297122 9    87.0   81.0
 11 1014.584759 1.479E-28 7.689E-01.06830.315 4399.54200.560.002142          0 3 0          0 2 0  8  1  8        9  2  7      4442334432287122 7    51.0   57.0
 11 1016.276688 8.633E-27 2.883E-01.06150.360 3383.26510.51-.015533          0 2 0          0 1 0  9  2  7       10  5  6      5552434418846722 8    57.0   63.0
 11 1016.791500 2.057E-26 7.168E-01.04520.259 3266.51270.35-.010200          0 0 0          0 0 0 15 10  6       14  7  7      4552433018856718 9    31.0   29.0
 11 1017.452760 1.739E-24 1.522E-01.05070.264 2246.88380.580.018300          0 0 0          0 0 0 14  7  8       13  2 11      555843301867 118 6    87.0   81.0
 11 1017.650820 3.570E-26 1.582E-01.04710.200 2813.52730.66-.006900          0 0 0          0 0 0 13 11  3       12  8  4      4552433018856718 9    27.0   25.0
 11 1017.667170 1.081E-25 1.597E-01.04710.200 2813.51150.66-.006900          0 0 0          0 0 0 13 11  2       12  8  5      4552433018856718 9    81.0   75.0
 11 1017.868460 6.293E-24 2.232E-02.06990.336 1477.29720.56-.007990          0 1 0          0 0 0  8  2  7        9  5  4      556643301824 122 6    51.0   57.0
 11 1018.333093 7.979E-28 1.276E+00.05430.195 4291.90480.41-.015092          0 1 0          0 0 0 16  5 12       17  6 11      44423344323171 511    99.0  105.0
 11 1018.567963 8.418E-30 3.696E-03.02490.195 3812.04490.41-.001200          0 0 0          0 0 0 17  9  9       17  4 14      34423344323171 511    35.0   35.0
 11 1018.970740 6.213E-26 7.171E-01.04400.238 3264.33620.41-.007500          0 0 0          0 0 0 15 10  5       14  7  8      4552433018856718 9    93.0   87.0
 11 1019.326333 7.576E-29 1.628E-04.03380.235 2918.24370.36-.005592          0 1 0          0 0 0 15  0 15       14  5 10      44423344323171 511    93.0   87.0
 11 1019.627350 1.513E-26 8.528E-04.04710.281 2124.95000.39-.008314          0 1 0          0 0 0 12  1 12       12  4  9      5552433018846722 8    75.0   75.0
 11 1019.661190 4.236E-25 9.291E-02.06530.384 2142.59670.48-.007723          0 1 0          0 0 0 10  3  7       11  6  6      5552433018846722 9    21.0   23.0
 11 1019.842569 6.763E-29 7.508E-01.03390.250 4437.39790.36-.007000          0 1 0          0 1 0 14  9  5       13  6  8      3442334432297122 9    29.0   27.0
 11 1019.844411 1.264E-27 1.508E+00.05510.250 4174.03710.24-.002538          0 2 0          0 1 0 12  3 10       13  4  9      4442334432297122 9    75.0   81.0
 11 1021.586690 7.785E-28 1.795E-03.03380.235 2918.24370.36-.005592          0 1 0          0 0 0 14  2 13       14  5 10      44423344323171 511    87.0   87.0
