 21 2100.706312 5.766E-30 5.591E-02.07200.099 4080.01370.71-.002152       2 5 5 02       1 4 4 02                    P 21f     3377641927 5 4 5 7    41.0   43.0
 21 2100.738945 5.315E-30 1.069E-01.07390.101 4197.50390.69-.002115       4 1 1 02       3 0 0 02                    P 18e     3377641827 5 4 5 7    35.0   37.0
 21 2100.748149 2.667E-30 9.348E-02.07900.106 4258.44530.69-.004735       2 2 2 12       2 2 2 01                    R 12e     4377741827 5 4 5 7    27.0   25.0
 21 2100.749969 4.367E-29 1.643E-01.06850.086 3992.37350.76-.005917       2 1 1 12       2 1 1 01                    P 35e     4377641827 5 4 5 7    69.0   71.0
 21 2100.755271 3.438E-29 9.667E-03.05970.064 3650.18730.64-.003079       1 2 2 01       0 1 1 01                    Q 87e     3377541927 5 4 5 7   175.0  175.0
 21 2100.763684 2.417E-30 2.748E-02.06700.074 4294.11820.73-.002362       3 2 2 02       2 1 1 02                    Q 49e     3377741927 5 4 5 7    99.0   99.0
 21 2100.764767 2.030E-29 3.986E-01.06700.074 4402.31980.73-.002348       2 4 4 01       1 3 3 01                    P 49e     3377741927 5 4 5 7    97.0   99.0
 21 2100.787522 7.437E-30 8.173E-02.06660.072 4299.23490.72-.003970       4 0 0 03       2 1 1 03                    P 53e     3377741927 5 4 5 7   105.0  107.0
 21 2100.848244 1.558E-25 7.604E-03.08430.112 1363.33080.73-.001705       1 3 3 01       0 2 2 01                    P  8e     4377841827 5 4 5 7    15.0   17.0
 21 2100.896107 2.139E-29 3.095E-01.06690.073 4343.71780.73-.002352       1 6 6 01       0 5 5 01                    P 50f     3377741927 5 4 5 7    99.0  101.0
 21 2100.900120 6.679E-24 3.279E-02.06820.084 1216.35100.76-.003817       2 0 0 01       0 1 1 01                    P 37e     5377641827 5 4 5 7    73.0   75.0
 21 2100.935552 2.584E-30 3.700E-06.06660.072 2462.67580.72-.002417       1 3 3 01       1 0 0 01                    R 52e     4377741827 5 4 5 7   107.0  105.0
 21 2100.955306 5.173E-29 4.436E-02.07590.103 3536.33940.69-.005105       1 3 3 12       1 3 3 01                    R 15e     4377641827 5 4 5 7    33.0   31.0
 21 2100.976223 2.332E-30 2.337E-02.06820.084 4205.42480.76-.003817       2 1 1 11       0 2 2 11                    P 37e     4377641827 5 4 5 7    73.0   75.0
 21 2100.989001 1.222E-29 1.509E-02.08780.118 3344.03590.77-.001374       3 2 2 02       2 1 1 02                    R  3e     3377741927 5 4 5 7     9.0    7.0
 21 2100.991955 4.301E-28 2.658E-01.06460.068 3749.40430.68-.004250       3 0 0 01       1 1 1 01                    P 65e     3377741927 5 4 5 7   129.0  131.0
 21 2101.007063 4.327E-28 5.610E-04.06850.088 2345.92090.76-.002270       2 2 2 02       1 1 1 02                    R 32f     4377641827 5 4 5 7    67.0   65.0
 21 2101.009476 1.719E-30 2.754E-02.06680.073 4372.76370.72-.002381       3 2 2 02       2 1 1 02                    Q 51e     3377741927 5 4 5 7   103.0  103.0
 21 2101.039710 2.000E-30 5.526E-03.06740.076 3990.18140.74-.002326       3 2 2 03       2 1 1 03                    R 45e     3377641927 5 4 5 7    93.0   91.0
 21 2101.068977 1.161E-29 1.783E-03.08530.114 3020.29100.74-.002414       2 0 0 11       0 1 1 11                    R  6e     5377741827 5 4 5 7    15.0   13.0
 21 2101.121399 1.804E-29 9.681E-03.05920.063 3787.72410.64-.003124       1 2 2 01       0 1 1 01                    Q 89e     3377541927 5 4 5 7   179.0  179.0
 21 2101.133569 4.473E-30 9.048E-02.08540.114 4024.35400.74-.003856       2 2 2 13       2 2 2 02                    R  6e     3377741827 5 4 5 7    15.0   13.0
 21 2101.142237 3.598E-30 2.068E-01.06810.081 4581.01860.76-.005947       3 0 0 14       3 0 0 03                    P 40e     4377641827 5 4 5 7    79.0   81.0
 21 2101.152496 2.061E-29 8.312E-02.06040.064 4190.84670.65-.004843       2 1 1 01       0 2 2 01                    P 85f     3377641927 5 4 5 7   169.0  171.0
 21 2101.167658 3.751E-28 4.419E-04.06860.089 2319.94210.76-.002272       2 2 2 02       1 1 1 02                    R 31e     4377641827 5 4 5 7    65.0   63.0
 21 2101.177034 1.427E-27 1.213E-01.06810.084 3224.10620.76-.002293       1 5 5 01       0 4 4 01                    P 37f     3377641827 5 4 5 7    73.0   75.0
 21 2101.213772 2.317E-28 3.310E-03.07980.107 2636.75630.69-.001758       2 3 3 02       1 2 2 02                    R 11f     4377741827 5 4 5 7    25.0   23.0
 21 2101.230196 1.072E-24 9.626E-05.06880.090  362.78830.75-.002270       1 1 1 01       0 0 0 01                    R 30e     5377641827 5 4 5 7    63.0   61.0
 21 2101.230902 3.870E-26 4.048E-02.07100.097 2219.79610.72-.002188       1 4 4 01       0 3 3 01                    P 23e     4377641827 5 4 5 7    45.0   47.0
 21 2101.249132 1.082E-27 1.403E-01.06810.084 3310.98750.76-.002293       2 3 3 01       1 2 2 01                    P 37f     3377641927 5 4 5 7    73.0   75.0
 21 2101.255372 2.163E-30 3.545E-02.07980.107 4068.97460.69-.001847       3 3 3 02       2 2 2 02                    P 12e     3377741927 5 4 5 7    23.0   25.0
 21 2101.257178 1.627E-24 2.285E-03.08200.109  702.53630.70-.001610       1 2 2 01       0 1 1 01                    R  9e     5377841827 5 4 5 7    21.0   19.0
 21 2101.265837 1.203E-30 2.761E-02.06650.072 4454.51270.72-.002407       3 2 2 02       2 1 1 02                    Q 53e     3377741927 5 4 5 7   107.0  107.0
 21 2101.370753 1.771E-30 7.534E-02.06310.066 4641.11080.66-.004445       3 1 1 02       1 2 2 02                    P 72e     3377641927 5 4 5 7   143.0  145.0
 21 2101.401454 4.588E-29 1.570E-01.06860.087 3966.66020.76-.005901       2 1 1 12       2 1 1 01                    P 34f     4377641827 5 4 5 7    67.0   69.0
 21 2101.407175 1.651E-30 5.880E-03.06660.072 4071.19410.72-.002417       1 2 2 11       0 1 1 11                    R 52e     4377741827 5 4 5 7   107.0  105.0
 21 2101.424498 2.485E-30 1.966E-03.08710.116 3252.40260.76-.001608       2 4 4 02       1 3 3 02                    P  5e     3377741927 5 4 5 7     9.0   11.0
 21 2101.440759 2.737E-30 9.391E-02.07790.105 4268.62650.69-.004848       2 2 2 12       2 2 2 01                    R 13f     4377641827 5 4 5 7    29.0   27.0
 21 2101.475267 1.663E-26 3.828E-02.06820.084 2481.56250.76-.003817       3 0 0 02       1 1 1 02                    P 37e     4377641827 5 4 5 7    73.0   75.0
